split,seed,relevance,mode,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count
confirmation,18017,self_relevant,sparse_reset_generation,"12,4,10,0,7,2",6,dense,m1,m0,p0>p5>p0>p3,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,227,227,1,0,0,1,1,0.829853176026853,0.0098375346330844,46,1,1,1,0.0288084517824416,1,1,0,1,1,1,1,1,0,0,0,1,0.7963405144723582,0.8479693145495989,2.7027999999999937,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18018,neutral,sparse_reset_generation,"10,4,7,8,6",5,ring,m3,m0,p7>p1>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.0525641025641025,1,216,281,0,1,0,0,1,0.7969107520504362,0.001135672095941,48,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5823518025830619,0.7461928253735289,2.6568500000000035,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18018,self_relevant,sparse_reset_generation,"10,4,7,8,6",5,ring,m3,m0,p7>p1>p6,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.0525641025641025,1,211,211,1,0,0,1,1,0.714121198240293,0.0081454476517044,48,1,1,1,0.0255997609703298,1,1,0,1,1,1,1,1,0,0,0,1,0.7270683654765663,0.8089893930325165,2.7372500000000035,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18019,neutral,sparse_reset_generation,"8,5,13,4,2,0",6,chain,m2,m0,p6>p2>p6>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,242,281,0,1,0,1,1,0.9787542868255732,-0.0040062253583091,52,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6832939166938444,0.77003574188943,2.71775,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18019,self_relevant,sparse_reset_generation,"8,5,13,4,2,0",6,chain,m2,m0,p6>p2>p6>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,223,223,1,0,0,1,1,0.9815707549563318,0.0120444180898693,44,1,1,1,0.0298898521389497,1,1,0,1,1,1,1,1,0,0,0,1,0.7595370809160251,0.8501069992010747,2.8001499999999995,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18020,neutral,sparse_reset_generation,"11,2,10,13,5",5,dense,m1,m2,p0>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.0525641025641025,1,212,281,0,1,0,0,1,0.8645249476101426,-0.0060029068837717,42,1,1,0,0.0002768521404949,0,0,0,0,0,0,0,0,0,1,1,1,0.6388816536438744,0.7359895405542866,2.6812500000000035,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18020,self_relevant,sparse_reset_generation,"11,2,10,13,5",5,dense,m1,m2,p0>p5>p7,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.0525641025641025,1,211,211,1,0,0,1,1,0.7197782937891442,0.0138660886029239,48,1,1,1,0.0254433805977944,1,1,0,1,1,1,1,1,0,0,0,1,0.7751818799475673,0.8138306578718847,2.7372500000000035,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18021,neutral,sparse_reset_generation,"12,3,9,10,4,0",6,ring,m1,m3,p4>p3>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,232,281,0,1,0,1,1,0.8488099944139669,0.0003631402622295,49,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6980623872319163,0.7915274453686063,2.7485499999999994,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18021,self_relevant,sparse_reset_generation,"12,3,9,10,4,0",6,ring,m1,m3,p4>p3>p4>p1,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,232,232,1,0,0,1,1,0.8488099944139669,0.0110307265360211,49,1,1,1,0.0302387873827033,1,1,0,1,1,1,1,1,0,0,0,1,0.7570970658594339,0.8369958905380527,2.855349999999999,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18022,neutral,sparse_reset_generation,"2,6,3,5,9",5,chain,m2,m1,p3>p1>p5,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.7142857142857143,1.0,1,1,4,41,0.0525641025641025,1,239,281,0,1,0,1,1,0.8619064289889933,-0.0021213884851194,54,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6675925401166164,0.7852401689281445,2.6568500000000035,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
