split,seed,relevance,mode,need_policy,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_bypassed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,self_domain_observation_share,mean_need_target_mass_share,mean_need_true_core_mass_share,mean_sensed_need_mass_share,need_present_step_share,causal_isolating_observation_share,true_core_sensing_share,causal_target_sensing_share,other_core_mean_sensing_share,causal_target_sensing_selectivity,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count,replay_exact_match,replayed_observations,common_decoder_diagnosis_made,common_decoder_kind,common_decoder_observations,common_decoder_mechanism_correct,common_decoder_bridge_correct,common_decoder_validation_attempted,common_decoder_validation_passed,common_decoder_repair_attempted,common_decoder_repair_correct,common_decoder_organization_restored,common_decoder_replication_attempted,common_decoder_replication_success,common_decoder_replicated_restoration,common_decoder_false_repair,yoke_donor_seed,yoke_component_shift
confirmation,30039,neutral,actual_need,actual,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,287,601,0,1,0,0,1,0.8532068035451642,-0.0050905791878055945,49,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.626277879500346,0.7971396626348229,0.666083916083916,0.424518702740991,0.8268738316855971,0.42742620315039787,1.0,0.22377622377622378,0.6145104895104895,0.8758741258741258,0.07062937062937062,0.8052447552447553,3.7583000000000157,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,287,1,no_bridge,287,0,1,0,0,0,0,0,0,0,0,0,,
confirmation,30039,neutral,curiosity,curiosity,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,306,601,0,1,0,0,1,0.8562652420847032,-0.0031254067910466265,47,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6294295671014805,0.7991043681727751,0.6416083916083916,0.0,0.0,0.0,0.0,0.21853146853146854,0.40821678321678323,0.12062937062937062,0.13916083916083916,-0.01853146853146853,3.727500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30039,neutral,no_need,none,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,399,601,0,1,0,0,1,0.8589370984031786,-0.0015420755045416734,49,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6324972307347684,0.8018080551329968,0.5,0.0,0.0,0.0,0.0,0.18356643356643357,0.40821678321678323,0.12062937062937062,0.13916083916083916,-0.01853146853146853,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30039,neutral,yoked_need,yoked,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,294,601,0,1,0,0,1,0.8470736075944872,-0.004472386425016798,48,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.625950255934908,0.7963863226535928,0.6608391608391608,0.002059426281157942,0.2362388562057286,0.6016259645411967,1.0,0.22377622377622378,0.22727272727272727,0.06468531468531469,0.07797202797202797,-0.013286713286713284,3.7506000000000155,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,294,1,no_bridge,294,0,1,0,0,0,0,0,0,0,0,0,30051,3
confirmation,30039,self_relevant,actual_need,actual,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,288,288,1,0,0,1,1,0.8192442823425495,0.0052346277614581695,43,1,1,1,0,0.029584316703978288,1,1,0,1,1,1,1,1,0,0,0,1,0.8498106781949999,0.8800643529667647,0.5804195804195804,0.09027836134689295,0.353121966466713,0.33131887634724844,1.0,0.20454545454545456,0.40297202797202797,0.1888111888111888,0.12342657342657343,0.06538461538461537,3.748300000000018,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,288,1,bridge,288,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30039,self_relevant,curiosity,curiosity,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,295,295,1,0,0,1,1,0.8163942008543132,0.00420958529020047,43,1,1,1,0,0.030404040166804504,1,1,0,1,1,1,1,1,0,0,0,1,0.8603457125798936,0.8888370884675426,0.5751748251748252,0.0,0.0,0.0,0.0,0.20104895104895104,0.40821678321678323,0.12062937062937062,0.13916083916083916,-0.01853146853146853,3.74060000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30039,self_relevant,no_need,none,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,399,601,0,1,1,0,0,0.8589370984031786,-0.002943306371485692,49,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8257298542098762,0.8558051763501129,0.5,0.0,0.0,0.0,0.0,0.18356643356643357,0.40821678321678323,0.12062937062937062,0.13916083916083916,-0.01853146853146853,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30039,self_relevant,yoked_need,yoked,"1,2,13,11,6,5",6,ring,m3,m1,p1>p2>p1>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,456,601,0,1,1,0,0,0.8820576969830486,-0.0033023920232971996,65,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8155564718325641,0.8505945881566862,0.5104895104895105,0.0010733252478964867,0.3127774431144021,0.39652908069822657,1.0,0.18706293706293706,0.29545454545454547,0.08041958041958042,0.1020979020979021,-0.021678321678321677,3.5889000000000157,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,456,1,no_bridge,456,0,0,0,0,0,0,0,0,0,0,0,30051,3
confirmation,30040,neutral,actual_need,actual,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,43,0.05512820512820513,1,290,601,0,1,0,0,1,0.8589075488780215,0.004622758591495094,48,1,1,0,0,0.0004012300395811952,0,0,0,0,0,0,0,0,0,1,1,1,0.6192511885209077,0.7623619112181809,0.6590909090909091,0.3185557389008108,0.8031997236063413,0.2888424056391001,1.0,0.1853146853146853,0.5568181818181818,0.541958041958042,0.14291958041958042,0.39903846153846156,3.573300000000021,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,290,1,no_bridge,290,0,1,1,0,0,0,0,0,0,0,0,,
confirmation,30040,neutral,curiosity,curiosity,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,278,601,0,1,0,0,1,0.8640579763814435,-0.0009758149593526522,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6192324995996601,0.7618932990421301,0.6468531468531469,0.0,0.0,0.0,0.0,0.18181818181818182,0.28846153846153844,0.07692307692307693,0.125,-0.04807692307692307,3.54395000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30040,neutral,no_need,none,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,363,601,0,1,0,0,1,0.8545197419841741,-0.0011851838986501311,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6193760088296857,0.7620997739467538,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.28846153846153844,0.07692307692307693,0.125,-0.04807692307692307,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30040,neutral,yoked_need,yoked,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,42,0.05384615384615385,1,266,601,0,1,0,0,1,0.8494007578822194,-0.0013328672430643275,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6193117076047326,0.761612566724439,0.6608391608391608,0.11074045949289728,0.7091656680457763,0.33148413725959036,1.0,0.1853146853146853,0.5646853146853147,0.09265734265734266,0.25917832167832167,-0.166520979020979,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,266,1,no_bridge,266,0,1,0,0,0,0,0,0,0,0,0,30046,10
confirmation,30040,self_relevant,actual_need,actual,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,346,346,1,0,0,1,1,0.7994279619226308,0.00411433191775024,68,1,1,1,0,0.026183502922661583,1,1,0,1,1,1,1,1,0,0,0,1,0.8284600170838426,0.8597666736856786,0.6381118881118881,0.07795084903214956,0.7487210500123473,0.3520425764583027,1.0,0.18006993006993008,0.5629370629370629,0.03671328671328671,0.2722902097902098,-0.23557692307692307,3.6144500000000193,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,346,1,bridge,346,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30040,self_relevant,curiosity,curiosity,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,42,0.05384615384615385,1,278,601,0,1,1,0,0,0.8681176769576275,0.0008263878429755578,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7921932048808309,0.8301385257590328,0.6433566433566433,0.0,0.0,0.0,0.0,0.18181818181818182,0.28846153846153844,0.07692307692307693,0.125,-0.04807692307692307,3.53900000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30040,self_relevant,no_need,none,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,355,355,1,0,0,1,1,0.788626597548655,0.006126316959241513,44,1,1,1,0,0.02614747170252278,1,1,0,1,1,1,0,0,0,0,0,1,0.8520915209439825,0.8829516168909487,0.5,0.0,0.0,0.0,0.0,0.1451048951048951,0.28846153846153844,0.07692307692307693,0.125,-0.04807692307692307,3.52040000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30040,self_relevant,yoked_need,yoked,"9,13,10,1,11",5,chain,m0,m2,p5>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,533,601,0,1,1,0,0,0.8571996176342132,-0.0012594495708497463,91,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7987059873377078,0.8373222644087182,0.5909090909090909,0.05542136669952075,0.3406513618652924,0.3334398039899762,1.0,0.16783216783216784,0.2744755244755245,0.038461538461538464,0.12762237762237763,-0.08916083916083917,3.5043500000000183,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,533,1,no_bridge,533,0,0,0,0,0,0,0,0,0,0,0,30046,10
confirmation,30041,neutral,actual_need,actual,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,338,601,0,1,0,0,1,0.975672330040153,0.0013983456040413424,53,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6945909643037926,0.7994762635006151,0.6486013986013986,0.5557728050825038,0.9511214927412369,0.521606189448432,1.0,0.18356643356643357,0.6276223776223776,0.7622377622377622,0.0986013986013986,0.6636363636363636,3.7352000000000154,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,338,1,no_bridge,338,0,1,0,0,0,0,0,0,0,0,0,,
confirmation,30041,neutral,curiosity,curiosity,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,302,601,0,1,0,0,1,0.9836653544050592,0.0007009874401641467,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6941040454351295,0.8004426375571826,0.6416083916083916,0.0,0.0,0.0,0.0,0.18181818181818182,0.36276223776223776,0.16433566433566432,0.11223776223776223,0.05209790209790209,3.727500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30041,neutral,no_need,none,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,391,601,0,1,0,0,1,0.9788546422597156,-0.002696204738838302,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6961839643658845,0.8021931655765261,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.36276223776223776,0.16433566433566432,0.11223776223776223,0.05209790209790209,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30041,neutral,yoked_need,yoked,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,316,601,0,1,0,0,1,0.9762594311966175,-0.002272803213713376,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6920893636316134,0.7956706082907062,0.6328671328671329,0.00035365811539654347,0.6919260191443093,0.685967395652617,1.0,0.18006993006993008,0.6206293706293706,0.10314685314685315,0.2276223776223776,-0.12447552447552446,3.7198000000000158,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,316,1,no_bridge,316,0,1,0,0,0,0,0,0,0,0,0,30053,11
confirmation,30041,self_relevant,actual_need,actual,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,342,342,1,0,0,1,1,0.8493540940696538,0.009272549961193689,45,1,1,1,0,0.02907901641265968,1,1,0,1,1,1,1,1,0,0,0,1,0.863490575699778,0.8845619912657283,0.513986013986014,0.07885359882368427,0.4542126148619609,0.5080744712839068,1.0,0.15034965034965034,0.4291958041958042,0.13286713286713286,0.1451048951048951,-0.01223776223776224,3.671300000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,342,1,bridge,342,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30041,self_relevant,curiosity,curiosity,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,1,1,4,49,0.0175,1,334,334,1,0,0,1,1,0.8705533036054988,0.004143271604840665,57,1,1,1,0,0.030300560326886248,1,1,0,1,1,1,1,1,0,0,0,1,0.8676010255102705,0.8872335576863538,0.5821678321678322,0.0,0.0,0.0,0.0,0.1660839160839161,0.36276223776223776,0.16433566433566432,0.11223776223776223,0.05209790209790209,3.748300000000018,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30041,self_relevant,no_need,none,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,391,601,0,1,1,0,0,0.9788546422597156,-0.0008139393431260203,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8115805646910653,0.8518070511940854,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.36276223776223776,0.16433566433566432,0.11223776223776223,0.05209790209790209,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30041,self_relevant,yoked_need,yoked,"12,13,7,3,4,1",6,dense,m1,m2,p7>p2>p7>p6,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,600,1,1.0,1.0,1.0,0,0,4,49,0.0175,1,380,601,0,1,1,0,0,0.9833877997087137,-0.0013750992078189331,47,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.812407786282323,0.8511641805153198,0.5314685314685315,0.00015374796585900208,0.23768797503880928,0.6257771672927149,1.0,0.15384615384615385,0.24213286713286714,0.1048951048951049,0.07587412587412587,0.029020979020979026,3.612000000000015,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,380,1,no_bridge,380,0,0,0,0,0,0,0,0,0,0,0,30053,11
confirmation,30042,neutral,actual_need,actual,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,267,601,0,1,0,0,1,0.8550230484101904,-0.004221160648369858,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7079252957911341,0.8024944951810751,0.6625874125874126,0.3665923820283818,0.7781881039512435,0.3603876800050184,1.0,0.1853146853146853,0.5,0.9073426573426573,0.023164335664335664,0.8841783216783217,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,267,1,no_bridge,267,0,1,0,0,0,0,0,0,0,0,0,,
confirmation,30042,neutral,curiosity,curiosity,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,283,601,0,1,0,0,1,0.859494103067473,-0.0003417981951885292,42,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7087367970879173,0.8023529700686145,0.6468531468531469,0.0,0.0,0.0,0.0,0.18181818181818182,0.24825174825174826,0.12412587412587413,0.0930944055944056,0.03103146853146853,3.54395000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30042,neutral,no_need,none,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,363,601,0,1,0,0,1,0.8635289523792368,-0.0005787592622786938,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7090557881033647,0.8027864986869474,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.24825174825174826,0.12412587412587413,0.0930944055944056,0.03103146853146853,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30042,neutral,yoked_need,yoked,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,289,601,0,1,0,0,1,0.8634220335216726,-0.001962796373498477,50,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7087699505028413,0.8028172370614971,0.6608391608391608,0.02571144422067462,0.24956426097231635,0.42626948700997463,1.0,0.1853146853146853,0.13111888111888112,0.06468531468531469,0.04938811188811189,0.0152972027972028,3.5538500000000197,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,289,1,no_bridge,289,0,1,0,0,0,0,0,0,0,0,0,30048,5
confirmation,30042,self_relevant,actual_need,actual,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,266,266,1,0,0,1,1,0.716408963652906,0.005580270630255109,48,1,1,1,0,0.0273154209703733,1,1,0,1,1,1,1,1,0,0,0,1,0.8090816107632122,0.8468634621922924,0.5769230769230769,0.21673013983399914,0.6115140958617228,0.33896453348070665,1.0,0.1660839160839161,0.42045454545454547,0.48426573426573427,0.08916083916083917,0.3951048951048951,3.5748500000000214,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,266,1,bridge,266,1,1,1,1,1,1,1,1,1,1,0,,
confirmation,30042,self_relevant,curiosity,curiosity,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,282,282,1,0,0,1,1,0.7159080366039112,0.0060731797334372456,47,1,1,1,0,0.02584503547900575,1,1,0,1,1,1,1,1,0,0,0,1,0.8591151171459207,0.8793114171577493,0.5856643356643356,0.0,0.0,0.0,0.0,0.1660839160839161,0.24825174825174826,0.12412587412587413,0.0930944055944056,0.03103146853146853,3.579800000000023,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30042,self_relevant,no_need,none,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,0,0,4,41,0.052564102564102565,1,363,601,0,1,1,0,0,0.8635289523792368,-0.0008767097716209406,45,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.8138880780360703,0.8400095632545055,0.5,0.0,0.0,0.0,0.0,0.14685314685314685,0.24825174825174826,0.12412587412587413,0.0930944055944056,0.03103146853146853,3.44000000000002,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30042,self_relevant,yoked_need,yoked,"5,10,4,3,13",5,ring,m1,m2,p4>p7>p3,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,600,1,1.0,0.8333333333333334,1.0,1,1,4,41,0.052564102564102565,1,280,280,1,0,0,1,1,0.7197652690207508,0.004034984888792042,51,1,1,1,0,0.02582941209164485,1,1,0,1,1,1,1,1,0,0,0,1,0.8685482790225536,0.8887678900475772,0.5944055944055944,0.07635584982190295,0.36642182303177495,0.2722587370899102,1.0,0.16958041958041958,0.2701048951048951,0.11538461538461539,0.10620629370629371,0.00917832167832168,3.5847500000000228,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,280,1,bridge,280,1,1,1,1,1,1,1,1,1,1,0,30048,5
confirmation,30043,neutral,actual_need,actual,"4,3,7,2,10,9",6,chain,m3,m1,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,1,293,601,0,1,0,0,1,0.8513520586044283,0.002452222320553641,48,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7672567120116974,0.8268964506012497,0.6590909090909091,0.3242338464401188,0.6681436981741996,0.33198389855381816,1.0,0.22202797202797203,0.6197552447552448,0.7972027972027972,0.08846153846153847,0.7087412587412587,3.775000000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,293,1,no_bridge,293,0,1,1,0,0,0,0,0,0,0,0,,
confirmation,30043,neutral,curiosity,curiosity,"4,3,7,2,10,9",6,chain,m3,m1,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,1,304,601,0,1,0,0,1,0.8444102837681643,-0.0010072668447132767,48,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7673992332015172,0.8266864951997027,0.6468531468531469,0.0,0.0,0.0,0.0,0.2202797202797203,0.5480769230769231,0.12937062937062938,0.19335664335664335,-0.06398601398601397,3.735200000000016,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30043,neutral,no_need,none,"4,3,7,2,10,9",6,chain,m3,m1,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,1,399,601,0,1,0,0,1,0.858531958321512,0.0003207259897040957,49,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7681344440199137,0.8305483711846713,0.5,0.0,0.0,0.0,0.0,0.18356643356643357,0.5480769230769231,0.12937062937062938,0.19335664335664335,-0.06398601398601397,3.573500000000017,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,,,,,,,,,,,,,,,,,,
confirmation,30043,neutral,yoked_need,yoked,"4,3,7,2,10,9",6,chain,m3,m1,p0>p1>p0>p5,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,600,1,1.0,0.8333333333333334,0.8333333333333334,0,0,4,49,0.0175,1,294,601,0,1,0,0,1,0.8535353723937248,-0.002028930120140096,48,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.7673530218386834,0.8266302464209779,0.6625874125874126,0.01102592963985813,0.8355603334400873,0.5604773352279325,1.0,0.22377622377622378,0.6573426573426573,0.10664335664335664,0.2416083916083916,-0.13496503496503495,3.7506000000000155,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0,1,294,1,no_bridge,294,0,1,0,0,0,0,0,0,0,0,0,30055,6
