split,seed,relevance,mode,core_indices,core_size,topology,causal_mechanism,nuisance_mechanism,true_program,program_length,grammar_family,role_program,label_permuted,primitive_cardinality,active_roles,nonstationary,steps_survived,alive_at_end,completion_rate,core_precision,core_recall,exact_program,functional_program,max_sequence_length_tested,unique_sequences_evaluated,search_space_fraction,diagnosis_made,diagnosis_observations,restoration_observations,diagnosis_kind_bridge,explicit_no_bridge,false_null,mechanism_correct,bridge_decision_correct,suppression,bridge_effect,evidence_rows,tested_scope_declared,validation_attempted,validation_passed,validation_effect,repair_attempted,repair_attempt_count,false_repair,repair_correct,organization_restored,replication_attempted,replication_success,replicated_restoration,failed_repairs,appropriate_abstention,scientific_null_result,decision_correct,final_min_core,final_mean_core,total_cost,crossworld_successes,crossworld_templates,macro_reuse,relational_alignment_cost,memory_energy,memory_strategy,alignment_entropy,alignment_support,mapping_trust,memory_proposal_tested,memory_changed_action,wrong_memory_detected_before_repair,local_beam_reserved,quarantined_count
confirmation,18030,self_relevant,reset_actual_generation,"6,1,9,8,11",5,ring,m0,m3,p6>p5>p0,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,1.0,1.0,1,1,4,45,0.0576923076923076,1,218,218,1,0,0,1,1,0.7821203244971145,0.0063237310431788,46,1,1,1,0.0254390199270228,1,1,0,1,1,1,1,1,0,0,0,1,0.7860275536049197,0.8461621811265656,2.740700000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18031,neutral,reset_actual_generation,"8,0,4,11,10,12",6,chain,m2,m1,p4>p1>p4>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,0.1666666666666666,0,0,4,70,0.025,0,281,281,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0.5820363968692512,0.7606205316310755,2.6676499999999934,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18031,self_relevant,reset_actual_generation,"8,0,4,11,10,12",6,chain,m2,m1,p4>p1>p4>p2,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,0.1666666666666666,0,0,4,70,0.025,0,281,281,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.7229140863853349,0.8008402832131036,2.5339999999999985,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18032,neutral,reset_actual_generation,"6,8,9,13,2",5,dense,m1,m2,p5>p0>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,0,0,4,44,0.0564102564102564,1,224,281,0,1,0,0,1,0.8614818290737214,-0.0024681595079323,44,1,1,0,0.000100074901888,0,0,0,0,0,0,0,0,0,1,1,1,0.6185253377506844,0.728324943986715,2.684700000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18032,self_relevant,reset_actual_generation,"6,8,9,13,2",5,dense,m1,m2,p5>p0>p2,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,1,1,4,44,0.0564102564102564,1,213,213,1,0,0,1,1,0.7209733986623874,0.011526613831759,48,1,1,1,0.0258252668473664,1,1,0,1,1,1,1,1,0,0,0,1,0.7509610474821546,0.8112780051369644,2.740700000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18033,neutral,reset_actual_generation,"11,1,4,0,3,8",6,ring,m2,m3,p7>p0>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,70,0.025,1,255,281,0,1,0,1,1,0.9791250731692892,0.0014451069073415,44,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.5953151790447748,0.7670990220179251,2.7611499999999976,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18033,self_relevant,reset_actual_generation,"11,1,4,0,3,8",6,ring,m2,m3,p7>p0>p7>p4,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,0,280,1,1.0,1.0,1.0,1,1,4,70,0.025,1,255,255,1,0,0,1,1,0.9791250731692892,0.0081599624839747,44,1,1,1,0.0290942126741562,1,1,0,1,1,1,1,1,0,0,0,1,0.7480640609618956,0.834998240759238,2.8435499999999974,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18034,neutral,reset_actual_generation,"3,6,1,9,4",5,chain,m3,m2,p2>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,0,0,4,44,0.0564102564102564,1,225,281,0,1,0,0,1,0.8558819976379191,-0.0047720907661901,43,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6401259923743533,0.7663863779269167,2.660300000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18034,self_relevant,reset_actual_generation,"3,6,1,9,4",5,chain,m3,m2,p2>p0>p1,3,branch_comp,A>C>B,1,5,A>B>C>D>E,0,280,1,1.0,0.8333333333333334,1.0,1,1,4,44,0.0564102564102564,1,213,213,1,0,0,1,1,0.7218355429112753,0.0052649215621515,46,1,1,1,0.0265873471037789,1,1,0,1,1,1,0,0,0,0,0,1,0.732308219879804,0.8326827468794338,2.740700000000003,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
confirmation,18035,neutral,reset_actual_generation,"10,12,7,8,4,9",6,dense,m2,m1,p2>p1>p2>p7,4,context_comp,A>B>A>C,1,7,A>B>C>D>E>F>X,1,280,1,1.0,1.0,1.0,1,1,4,70,0.025,1,277,281,0,1,0,1,1,0.9787629805443542,-0.0037593224752811,49,1,1,0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,0.6539762725206668,0.7649386211732508,2.785549999999997,0,0,0,0.0,0.0,none,0.0,0.0,0.0,0,0,0,1,0
